customer_id,order_date,order_value
CUST-0110101,2025-08-24,1058.49
CUST-0110101,2025-10-05,2100.45
CUST-0110173,2025-05-01,1472.62
CUST-0110185,2025-11-16,619.0
CUST-0110185,2026-01-12,503.87
CUST-0110185,2026-02-13,641.04
CUST-0110206,2025-07-18,826.82
CUST-0110206,2025-07-25,949.74
CUST-0110206,2025-07-26,1748.79
CUST-0110206,2025-09-20,959.22
CUST-0110235,2025-05-04,962.1
CUST-0110235,2025-07-01,1278.4
CUST-0110244,2025-05-07,1431.18
CUST-0110244,2025-05-08,575.0
CUST-0110244,2025-07-21,1348.4
CUST-0110244,2025-08-11,2358.61
CUST-0110257,2025-12-31,1518.35
CUST-0110257,2026-01-22,503.62
CUST-0110257,2026-02-03,1519.32
CUST-0110257,2026-02-15,1287.13
CUST-0110286,2025-12-31,532.74
CUST-0110286,2026-01-19,2696.29
CUST-0110286,2026-02-16,1430.12
CUST-0110287,2025-06-22,643.38
CUST-0110287,2025-07-03,1457.52
CUST-0110287,2025-08-25,1976.26
CUST-0110289,2025-10-02,1174.02
CUST-0110289,2025-11-12,961.62
CUST-0110289,2025-12-12,2131.54
CUST-0110289,2026-02-11,1713.32
CUST-0110299,2025-02-06,1966.41
CUST-0110299,2025-04-07,832.85
CUST-0110299,2025-05-20,1956.8
CUST-0110299,2025-07-18,1761.09
CUST-0110299,2025-08-30,1778.44
CUST-0110366,2025-08-22,741.5
CUST-0110366,2025-10-08,1619.64
CUST-0110366,2025-10-21,613.03
CUST-0110366,2025-11-07,2068.6
CUST-0110366,2025-12-28,1816.69
CUST-0110366,2026-01-19,1392.28
CUST-0110366,2026-01-28,1943.96
CUST-0110383,2026-01-02,2458.28
CUST-0110383,2026-01-20,2177.52
CUST-0110404,2025-02-11,2320.83
CUST-0110404,2025-04-06,329.34
CUST-0110404,2025-05-06,1938.99
CUST-0110404,2025-05-13,1471.89
CUST-0110404,2025-07-09,1939.47
CUST-0110404,2025-08-18,705.44
CUST-0110409,2025-10-29,1871.7
CUST-0110409,2025-11-18,1095.02
CUST-0110409,2025-11-22,2098.18
CUST-0110433,2025-03-07,2088.22
CUST-0110433,2025-05-18,736.66
CUST-0110433,2025-05-20,1497.8
CUST-0110433,2025-07-07,150.0
CUST-0110451,2025-10-07,2170.01
CUST-0110451,2025-11-19,2660.96
CUST-0110451,2025-12-11,1190.61
CUST-0110465,2025-06-17,530.37
CUST-0110465,2025-08-07,2141.71
CUST-0110465,2025-09-14,725.48
CUST-0110465,2025-09-25,1279.21
CUST-0110485,2025-01-15,150.0
CUST-0110485,2025-02-24,2100.41
CUST-0110485,2025-03-24,1404.0
CUST-0110485,2025-05-26,575.28
CUST-0110495,2025-12-08,2206.11
CUST-0110495,2026-01-23,1572.6
CUST-0110503,2025-11-25,1460.23
CUST-0110503,2026-01-23,972.67
CUST-0110558,2025-12-20,1418.47
CUST-0110570,2025-12-13,1153.77
CUST-0110570,2026-01-29,651.14
CUST-0110570,2026-02-16,1642.47
CUST-0110570,2026-02-24,1987.4
CUST-0110578,2026-01-01,715.01
CUST-0110578,2026-01-13,150.0
CUST-0110578,2026-01-30,2305.22
CUST-0110617,2025-08-14,823.44
CUST-0110617,2025-09-11,799.19
CUST-0110631,2025-12-30,1530.83
CUST-0110631,2026-02-25,1376.13
CUST-0110639,2025-11-12,150.0
CUST-0110639,2026-01-03,1848.31
CUST-0110642,2025-07-17,1033.88
CUST-0110642,2025-08-16,2066.66
CUST-0110642,2025-08-18,2068.22
CUST-0110642,2025-10-06,2725.77
CUST-0110642,2025-11-30,462.37
CUST-0110653,2025-12-10,1563.5
CUST-0110653,2025-12-29,1900.69
CUST-0110653,2026-01-21,2132.75
CUST-0110704,2025-07-10,715.46
CUST-0110704,2025-09-22,699.04
CUST-0110738,2026-01-03,2078.28
CUST-0110738,2026-01-19,1219.98
CUST-0110738,2026-02-06,1857.94
CUST-0110747,2025-06-08,2127.32
CUST-0110747,2025-08-10,1628.74
CUST-0110756,2025-06-30,1215.66
CUST-0110756,2025-07-11,1100.29
CUST-0110756,2025-08-02,2414.44
CUST-0110756,2025-08-22,2349.5
CUST-0110775,2026-01-06,1333.54
CUST-0110775,2026-02-12,1885.28
CUST-0110778,2025-07-04,1224.54
CUST-0110778,2025-09-02,1312.88
CUST-0110778,2025-09-07,521.27
CUST-0110778,2025-11-04,1695.37
CUST-0110840,2025-09-16,1643.92
CUST-0110840,2025-11-12,1522.53
CUST-0110840,2025-11-27,1789.26
CUST-0110841,2025-03-16,549.18
CUST-0110841,2025-03-18,1848.35
CUST-0110841,2025-05-05,2325.57
CUST-0110849,2025-06-18,1376.14
CUST-0110865,2025-02-04,629.28
CUST-0110865,2025-02-19,1714.44
CUST-0110865,2025-02-26,2416.43
CUST-0110865,2025-05-07,1355.06
CUST-0110879,2025-10-24,2008.93
CUST-0110879,2025-12-25,1679.16
CUST-0110879,2025-12-28,2123.68
CUST-0110921,2025-06-11,1671.76
CUST-0110921,2025-08-18,656.19
CUST-0110931,2025-09-07,595.97
CUST-0110974,2025-06-04,2434.11
CUST-0110974,2025-06-15,1212.49
CUST-0110974,2025-08-23,1401.12
CUST-0110974,2025-10-04,837.5
CUST-0110974,2025-11-20,2455.55
CUST-0110974,2026-01-29,1164.39
CUST-0110977,2025-03-31,661.8
CUST-0110977,2025-06-05,1251.92
CUST-0110977,2025-07-29,1363.84
CUST-0110977,2025-09-10,1522.36
CUST-0111028,2025-04-07,879.11
CUST-0111028,2025-06-18,938.58
CUST-0111028,2025-06-21,723.76
CUST-0111028,2025-07-19,1219.44
CUST-0111056,2025-09-13,1624.42
CUST-0111056,2025-09-26,1068.36
CUST-0111056,2025-10-27,1265.78
CUST-0111096,2025-11-03,1827.52
CUST-0111096,2025-11-13,2077.03
CUST-0111096,2025-11-20,2152.38
CUST-0111096,2025-12-25,301.71
CUST-0111128,2025-12-15,1816.99
CUST-0111128,2026-01-15,1377.12
CUST-0111128,2026-01-19,1253.89
CUST-0111146,2025-07-06,2061.91
CUST-0111146,2025-08-13,901.94
CUST-0111146,2025-08-15,1669.28
CUST-0111148,2025-07-28,1453.95
CUST-0111148,2025-07-31,1142.31
CUST-0111148,2025-09-26,1776.32
CUST-0111160,2025-11-04,1617.58
CUST-0111160,2025-11-26,2333.94
CUST-0111160,2026-01-13,917.24
CUST-0111160,2026-03-01,3311.43
CUST-0111163,2025-05-26,866.62
CUST-0111163,2025-08-07,1119.96
CUST-0111163,2025-08-23,1401.95
CUST-0111163,2025-10-15,1993.79
CUST-0111165,2025-02-13,150.0
CUST-0111165,2025-03-25,1256.77
CUST-0111165,2025-05-26,1345.37
CUST-0111165,2025-06-21,1572.9
CUST-0111165,2025-08-01,681.99
CUST-0111165,2025-09-16,918.09
CUST-0111200,2026-01-21,2398.78
CUST-0111200,2026-02-05,1748.78
CUST-0111227,2025-11-07,2123.59
CUST-0111227,2026-01-16,1847.37
CUST-0111292,2025-05-28,1835.73
CUST-0111292,2025-07-26,1784.15
CUST-0111294,2025-09-05,1616.99
CUST-0111296,2025-08-22,1287.34
CUST-0111296,2025-10-08,3014.32
CUST-0111296,2025-10-10,1380.22
CUST-0111320,2025-12-27,1697.41
CUST-0111320,2026-01-16,517.47
CUST-0111340,2025-12-01,1329.9
CUST-0111340,2025-12-25,2556.17
CUST-0111340,2026-02-17,833.52
CUST-0111411,2025-09-27,1592.98
CUST-0111411,2025-10-01,1582.62
CUST-0111434,2025-02-14,180.55
CUST-0111434,2025-04-15,1749.1
CUST-0111434,2025-06-12,1299.88
CUST-0111462,2025-08-21,2380.99
CUST-0111462,2025-10-25,2471.12
CUST-0111462,2026-01-06,1837.39
CUST-0111483,2025-05-31,889.22
CUST-0111484,2026-02-18,632.33
CUST-0111512,2025-05-29,2069.83
CUST-0111512,2025-08-08,464.91
CUST-0111512,2025-09-25,1619.43
CUST-0111528,2025-08-20,1663.7
CUST-0111528,2025-10-02,1884.47
CUST-0111528,2025-10-13,1773.07
CUST-0111528,2025-11-08,1411.67
CUST-0111542,2025-10-27,1513.86
CUST-0111542,2025-12-28,1861.89
CUST-0111542,2026-02-12,1747.94
CUST-0111574,2025-01-15,1786.59
CUST-0111576,2025-08-02,799.31
CUST-0111633,2025-02-03,1664.12
CUST-0111633,2025-04-02,2513.53
CUST-0111633,2025-05-04,809.66
CUST-0111638,2025-08-30,1765.55
CUST-0111638,2025-10-10,1091.97
CUST-0111638,2025-12-11,1315.21
CUST-0111638,2026-01-30,2609.58
CUST-0111650,2025-09-24,3007.02
CUST-0111650,2025-10-10,1126.59
CUST-0111650,2025-11-04,2258.72
CUST-0111650,2026-01-09,1291.2
CUST-0111708,2025-05-29,822.37
CUST-0111708,2025-06-18,2779.04
CUST-0111713,2025-10-06,1902.7
CUST-0111713,2025-11-01,1318.26
CUST-0111717,2025-12-04,979.54
CUST-0111717,2025-12-18,1551.1
CUST-0111722,2025-04-08,1168.32
CUST-0111722,2025-06-20,1465.76
CUST-0111722,2025-08-06,1178.37
CUST-0111733,2025-05-27,1521.25
CUST-0111733,2025-07-03,1894.24
CUST-0111756,2025-07-12,1027.83
CUST-0111756,2025-08-23,1823.45
CUST-0111769,2025-11-18,1888.46
CUST-0111769,2025-11-21,972.19
CUST-0111769,2026-01-05,1504.96
CUST-0111777,2025-04-08,507.19
CUST-0111777,2025-06-11,213.95
CUST-0111777,2025-07-12,1373.44
CUST-0111777,2025-08-16,780.91
CUST-0111783,2025-03-10,150.0
CUST-0111783,2025-04-27,1457.97
CUST-0111783,2025-05-21,1056.36
CUST-0111783,2025-06-08,1754.94
CUST-0111783,2025-06-24,1125.5
CUST-0111783,2025-08-16,1490.47
CUST-0111813,2025-03-26,1485.61
CUST-0111813,2025-06-07,1130.71
CUST-0111813,2025-08-12,1177.97
CUST-0111821,2025-02-27,1035.95
CUST-0111821,2025-04-19,873.82
CUST-0111821,2025-05-05,320.13
CUST-0111821,2025-06-01,1723.27
CUST-0111821,2025-08-01,511.41
CUST-0111828,2025-08-05,1768.89
CUST-0111828,2025-08-12,966.2
CUST-0111828,2025-08-13,832.55
CUST-0111828,2025-10-09,1557.87
CUST-0111828,2025-12-06,579.46
CUST-0111922,2025-12-21,1143.9
CUST-0111922,2026-01-17,1854.57
CUST-0111922,2026-02-09,1825.16
CUST-0111947,2025-11-24,806.92
CUST-0111947,2025-12-15,2828.67
CUST-0111968,2025-02-05,928.46
CUST-0111983,2025-02-20,1998.05
CUST-0111983,2025-03-03,2424.5
CUST-0111983,2025-03-08,743.67
CUST-0112009,2025-05-26,1215.03
CUST-0112009,2025-06-05,1540.86
CUST-0112009,2025-08-05,1981.9
CUST-0112009,2025-10-11,2034.16
CUST-0112017,2025-05-30,745.31
CUST-0112017,2025-06-29,563.79
CUST-0112039,2025-08-06,1106.51
CUST-0112039,2025-10-03,897.5
CUST-0112039,2025-10-30,1342.43
CUST-0112039,2025-11-05,150.0
CUST-0112045,2025-07-08,1040.52
CUST-0112045,2025-09-12,2249.22
CUST-0112045,2025-09-14,1458.98
CUST-0112045,2025-10-09,708.08
CUST-0112052,2025-02-04,1500.09
CUST-0112052,2025-03-18,1251.3
CUST-0112102,2025-04-27,730.38
CUST-0112102,2025-05-17,1582.54
CUST-0112102,2025-06-17,1480.23
CUST-0112102,2025-08-23,150.0
CUST-0112114,2025-02-07,934.85
CUST-0112114,2025-04-12,1892.09
CUST-0112126,2025-05-16,3233.08
CUST-0112126,2025-07-01,2034.08
CUST-0112136,2025-06-25,2319.7
CUST-0112136,2025-08-13,561.9
CUST-0112136,2025-10-19,973.08
CUST-0112136,2025-12-09,1590.35
CUST-0112136,2026-02-20,1525.78
CUST-0112139,2025-08-05,1993.66
CUST-0112139,2025-09-09,1338.15
CUST-0112139,2025-10-04,1231.13
CUST-0112139,2025-11-05,1426.65
CUST-0112139,2025-12-04,1647.96
CUST-0112157,2025-08-04,714.57
CUST-0112157,2025-08-13,1198.45
CUST-0112157,2025-10-17,2107.75
CUST-0112158,2025-05-09,984.74
CUST-0112158,2025-06-17,3075.83
CUST-0112158,2025-08-08,1789.16
CUST-0112163,2025-08-10,851.43
CUST-0112163,2025-08-18,1724.05
CUST-0112163,2025-09-19,815.32
CUST-0112163,2025-11-22,1307.4
CUST-0112213,2025-08-17,1937.71
CUST-0112231,2025-04-06,820.18
CUST-0112231,2025-05-13,2057.78
CUST-0112231,2025-05-16,1076.6
CUST-0112252,2025-08-28,2256.06
CUST-0112256,2025-08-01,1331.5
CUST-0112256,2025-10-04,2309.09
CUST-0112269,2025-05-25,1702.04
CUST-0112269,2025-06-07,1703.88
CUST-0112269,2025-08-16,349.23
CUST-0112278,2025-05-14,794.06
CUST-0112278,2025-05-26,2144.19
CUST-0112278,2025-06-30,2067.34
CUST-0112278,2025-08-07,2961.81
CUST-0112278,2025-09-10,1751.04
CUST-0112279,2025-03-20,1946.32
CUST-0112279,2025-05-05,1801.18
CUST-0112279,2025-05-22,1308.08
CUST-0112279,2025-07-26,1394.9
CUST-0112305,2025-07-20,1103.15
CUST-0112305,2025-09-02,2515.6
CUST-0112305,2025-10-05,2462.11
CUST-0112332,2025-10-27,2296.76
CUST-0112332,2026-01-06,1788.82
CUST-0112332,2026-01-20,1646.74
CUST-0112332,2026-01-21,1170.99
CUST-0112332,2026-02-28,777.95
CUST-0112363,2025-07-03,1364.27
CUST-0112363,2025-07-18,1544.57
CUST-0112363,2025-08-15,1896.05
CUST-0112363,2025-09-14,1700.06
CUST-0112365,2026-02-14,1091.48
CUST-0112375,2025-07-04,640.71
CUST-0112375,2025-07-21,2831.72
CUST-0112381,2025-06-26,320.36
CUST-0112381,2025-07-02,684.61
CUST-0112381,2025-08-21,1489.41
CUST-0112381,2025-10-23,1767.77
CUST-0112427,2025-07-07,1038.74
CUST-0112427,2025-08-24,1364.51
CUST-0112456,2025-04-27,1481.94
CUST-0112459,2025-03-04,1337.9
CUST-0112552,2025-04-04,418.49
CUST-0112552,2025-05-09,623.7
CUST-0112552,2025-05-11,1081.72
CUST-0112569,2025-06-05,2192.31
CUST-0112569,2025-06-11,1597.61
CUST-0112583,2025-12-07,1649.7
CUST-0112583,2025-12-09,1329.8
CUST-0112583,2026-02-13,1387.04
CUST-0112603,2025-03-12,2209.2
CUST-0112603,2025-03-29,1573.48
CUST-0112603,2025-03-31,1647.25
CUST-0112603,2025-05-27,2510.83
CUST-0112603,2025-07-28,1581.27
CUST-0112640,2025-05-18,2562.36
CUST-0112640,2025-06-16,1836.24
CUST-0112705,2025-10-18,826.7
CUST-0112705,2025-12-03,1351.58
CUST-0112705,2026-01-07,1203.25
CUST-0112705,2026-01-29,832.15
CUST-0112705,2026-02-26,891.53
CUST-0112727,2025-08-23,722.69
CUST-0112727,2025-09-26,1630.64
CUST-0112727,2025-11-19,1693.37
CUST-0112727,2025-12-24,2364.56
CUST-0112727,2026-01-29,1135.78
CUST-0112739,2025-08-11,1986.88
CUST-0112739,2025-09-19,1575.11
CUST-0112739,2025-11-02,1139.56
CUST-0112746,2025-11-07,769.9
CUST-0112746,2025-11-30,952.91
CUST-0112746,2025-12-11,2231.25
CUST-0112746,2026-02-01,1436.94
CUST-0112753,2025-03-21,3028.08
CUST-0112753,2025-04-15,1161.5
CUST-0112753,2025-05-09,1609.4
CUST-0112773,2025-03-21,640.49
CUST-0112784,2025-09-20,814.44
CUST-0112784,2025-10-16,444.22
CUST-0112784,2025-12-25,1882.28
CUST-0112786,2025-08-16,408.22
CUST-0112786,2025-08-26,1652.33
CUST-0112786,2025-10-12,1041.15
CUST-0112786,2025-12-22,1229.47
CUST-0112823,2025-11-21,1657.56
CUST-0112823,2025-12-23,1224.29
CUST-0112823,2026-01-09,919.89
CUST-0112827,2025-08-11,2427.4
CUST-0112827,2025-09-25,2726.46
CUST-0112863,2025-09-20,1863.65
CUST-0112863,2025-10-02,1376.8
CUST-0112863,2025-12-01,1442.16
CUST-0112863,2025-12-02,1691.58
CUST-0112863,2025-12-14,2375.72
CUST-0112902,2026-01-12,1089.94
CUST-0112902,2026-02-10,1914.02
CUST-0112902,2026-02-22,1585.78
CUST-0112902,2026-02-28,1530.21
CUST-0112905,2025-07-31,1697.52
CUST-0112905,2025-10-06,1201.81
CUST-0112905,2025-10-24,2141.96
CUST-0112905,2025-11-18,1964.17
CUST-0112929,2025-11-19,1241.75
CUST-0112929,2025-11-24,856.3
CUST-0112931,2025-03-14,844.87
CUST-0112931,2025-03-25,1124.88
CUST-0112931,2025-04-01,1700.03
CUST-0112974,2025-09-13,978.17
CUST-0112974,2025-09-29,1454.23
CUST-0113014,2025-04-17,557.32
CUST-0113014,2025-05-27,1203.93
CUST-0113014,2025-08-06,1120.39
CUST-0113027,2025-11-30,608.13
CUST-0113027,2025-12-06,1215.23
CUST-0113028,2025-11-06,1849.62
CUST-0113028,2026-01-15,1842.77
CUST-0113083,2025-04-13,1212.57
CUST-0113083,2025-05-14,1455.6
CUST-0113083,2025-05-20,1196.17
CUST-0113106,2025-11-11,614.58
CUST-0113106,2026-01-21,2081.36
CUST-0113110,2025-11-08,1191.47
CUST-0113110,2025-11-17,1793.52
CUST-0113110,2025-12-23,1699.23
CUST-0113132,2025-12-03,1505.94
CUST-0113132,2025-12-06,1494.08
CUST-0113182,2025-06-09,150.0
CUST-0113182,2025-07-17,1238.21
CUST-0113182,2025-08-08,906.32
CUST-0113217,2026-01-14,2739.14
CUST-0113218,2025-12-26,1229.55
CUST-0113218,2026-02-06,2303.54
CUST-0113224,2025-10-22,1557.3
CUST-0113224,2025-11-01,1763.71
CUST-0113224,2025-11-27,871.22
CUST-0113224,2026-02-01,1087.31
CUST-0113233,2025-05-29,1561.85
CUST-0113233,2025-07-19,528.63
CUST-0113233,2025-07-25,880.88
CUST-0113247,2025-11-30,2394.08
CUST-0113247,2026-01-16,792.7
CUST-0113247,2026-02-28,971.56
CUST-0113255,2025-06-06,1165.06
CUST-0113255,2025-08-10,2133.97
CUST-0113255,2025-08-18,550.69
CUST-0113301,2025-11-06,1139.12
CUST-0113301,2026-01-12,898.56
CUST-0113301,2026-01-15,1426.42
CUST-0113314,2025-03-16,512.51
CUST-0113314,2025-04-22,1806.6
CUST-0113325,2025-12-21,1322.86
CUST-0113325,2026-01-09,2358.17
CUST-0113325,2026-02-01,1110.56
CUST-0113325,2026-02-23,494.43
CUST-0113335,2025-08-27,1042.16
CUST-0113335,2025-10-28,1729.26
CUST-0113335,2025-12-05,2248.06
CUST-0113348,2025-02-19,1238.08
CUST-0113348,2025-04-09,1830.13
CUST-0113389,2025-08-24,1969.37
CUST-0113389,2025-10-13,284.09
CUST-0113389,2025-11-29,1793.91
CUST-0113401,2025-12-04,665.56
CUST-0113401,2025-12-10,1493.97
CUST-0113401,2026-01-27,1739.12
CUST-0113401,2026-02-22,1769.2
CUST-0113439,2025-08-24,1235.33
CUST-0113439,2025-08-26,150.0
CUST-0113439,2025-09-18,653.53
CUST-0113442,2025-04-01,2753.3
CUST-0113442,2025-05-16,800.88
CUST-0113442,2025-07-26,1677.94
CUST-0113456,2026-01-07,1254.96
CUST-0113456,2026-02-10,1167.18
CUST-0113505,2025-06-20,1533.37
CUST-0113505,2025-07-13,669.12
CUST-0113505,2025-09-01,552.08
CUST-0113528,2025-04-01,1728.7
CUST-0113528,2025-05-04,540.63
CUST-0113595,2025-09-09,1636.91
CUST-0113607,2025-10-26,1003.92
CUST-0113646,2025-05-28,1529.92
CUST-0113646,2025-07-03,1724.34
CUST-0113646,2025-08-05,1619.15
CUST-0113646,2025-08-18,2383.85
CUST-0113646,2025-10-05,1292.14
CUST-0113649,2025-11-09,1518.12
CUST-0113649,2026-01-07,1572.05
CUST-0113655,2026-02-14,888.44
CUST-0113662,2025-07-31,2341.99
CUST-0113662,2025-09-06,582.07
CUST-0113662,2025-09-26,1663.05
CUST-0113662,2025-10-30,1721.33
CUST-0113662,2025-11-12,1039.83
CUST-0113662,2025-12-04,1269.6
CUST-0113669,2025-08-16,1234.16
CUST-0113689,2025-12-03,1527.69
CUST-0113689,2025-12-10,1147.03
CUST-0113689,2026-02-15,1202.92
CUST-0113715,2026-02-28,1550.12
CUST-0113722,2025-10-29,1607.12
CUST-0113722,2025-11-24,1572.92
CUST-0113722,2026-01-10,2436.96
CUST-0113732,2025-10-14,1258.03
CUST-0113732,2025-10-26,1671.34
CUST-0113740,2025-05-11,150.0
CUST-0113740,2025-07-13,2286.8
CUST-0113740,2025-07-28,1299.81
CUST-0113786,2025-08-18,1843.56
CUST-0113786,2025-10-07,1699.12
CUST-0113799,2025-09-17,568.49
CUST-0113809,2025-04-10,1556.54
CUST-0113809,2025-05-22,1567.98
CUST-0113835,2025-08-29,1677.68
CUST-0113835,2025-09-20,1136.41
CUST-0113863,2025-02-22,1225.29
CUST-0113863,2025-04-13,1288.41
CUST-0113863,2025-06-15,1903.77
CUST-0113880,2025-09-13,2030.04
CUST-0113880,2025-09-22,1359.02
CUST-0113880,2025-09-26,1449.49
CUST-0113885,2026-01-19,394.13
CUST-0113885,2026-02-19,150.0
CUST-0113885,2026-02-25,680.67
CUST-0113901,2025-03-04,1551.75
CUST-0113901,2025-03-22,1933.48
CUST-0113901,2025-04-08,953.08
CUST-0113901,2025-05-18,1379.91
CUST-0113931,2025-07-07,726.18
CUST-0113931,2025-09-06,1570.56
CUST-0113931,2025-11-16,2099.71
CUST-0113938,2025-02-25,2561.99
CUST-0113938,2025-04-07,2054.26
CUST-0113938,2025-05-05,1972.94
CUST-0113938,2025-06-03,1472.37
CUST-0113947,2026-01-17,556.97
CUST-0113947,2026-02-08,793.33
CUST-0113967,2025-12-15,2474.55
CUST-0113967,2025-12-20,1239.54
CUST-0113967,2026-03-01,2493.52
CUST-0113987,2025-10-04,1394.64
CUST-0113987,2025-11-05,1202.17
CUST-0113987,2025-11-21,647.65
CUST-0113987,2026-01-17,1397.24
CUST-0113987,2026-02-25,1917.11
CUST-0114002,2025-07-17,1874.83
CUST-0114002,2025-08-11,1059.97
CUST-0114002,2025-09-06,1748.89
CUST-0114005,2025-01-25,1478.44
CUST-0114005,2025-04-02,150.0
CUST-0114028,2025-11-06,647.02
CUST-0114028,2025-11-15,1808.06
CUST-0114028,2025-12-05,2195.66
CUST-0114028,2026-01-19,1652.13
CUST-0114043,2025-05-14,1521.18
CUST-0114064,2025-06-21,1532.38
CUST-0114064,2025-07-02,1142.07
CUST-0114064,2025-08-18,603.34
CUST-0114064,2025-09-22,1730.39
CUST-0114064,2025-10-02,1325.01
CUST-0114064,2025-10-25,2126.84
CUST-0114083,2025-10-16,1814.44
CUST-0114083,2025-11-17,1900.3
CUST-0114083,2025-12-25,1986.07
CUST-0114123,2025-07-17,1571.46
CUST-0114123,2025-09-13,1307.18
CUST-0114123,2025-11-05,2626.32
CUST-0114124,2025-07-24,2266.52
CUST-0114124,2025-08-06,837.23
CUST-0114124,2025-10-16,804.16
CUST-0114124,2025-11-10,1016.56
CUST-0114176,2025-08-22,1240.56
CUST-0114176,2025-10-20,1776.51
CUST-0114176,2025-11-21,2010.95
CUST-0114176,2026-01-10,1972.9
CUST-0114177,2025-12-01,2513.55
CUST-0114177,2025-12-19,1915.35
CUST-0114177,2026-03-01,1427.5
CUST-0114192,2025-03-20,2060.46
CUST-0114192,2025-04-12,1735.11
CUST-0114192,2025-05-06,1143.6
CUST-0114192,2025-06-02,1934.75
CUST-0114212,2025-10-24,609.21
CUST-0114212,2025-12-14,1507.7
CUST-0114262,2025-05-09,659.96
CUST-0114262,2025-07-12,2113.97
CUST-0114262,2025-09-22,1191.16
CUST-0114262,2025-11-23,1335.79
CUST-0114262,2025-12-07,944.63
CUST-0114262,2025-12-16,1324.92
CUST-0114262,2026-02-09,2506.53
CUST-0114274,2025-02-09,2441.11
CUST-0114290,2025-10-18,937.44
CUST-0114290,2025-12-23,2642.22
CUST-0114301,2025-08-03,2584.44
CUST-0114306,2025-10-22,1738.39
CUST-0114306,2025-12-07,968.36
CUST-0114306,2025-12-16,1298.67
CUST-0114306,2026-02-10,2386.45
CUST-0114321,2025-05-25,1526.63
CUST-0114321,2025-07-16,1594.31
CUST-0114321,2025-09-24,1402.54
CUST-0114321,2025-11-14,1050.66
CUST-0114321,2026-01-09,2027.49
CUST-0114353,2025-08-21,1314.91
CUST-0114353,2025-09-09,881.65
CUST-0114364,2025-07-07,2101.62
CUST-0114364,2025-09-01,2239.59
CUST-0114369,2025-12-13,296.51
CUST-0114369,2026-01-17,1786.0
CUST-0114369,2026-02-13,1399.63
CUST-0114406,2025-04-08,1383.58
CUST-0114406,2025-05-03,1042.74
CUST-0114406,2025-06-08,1361.13
CUST-0114406,2025-08-12,1991.83
CUST-0114406,2025-08-13,1827.92
CUST-0114470,2025-12-05,364.89
CUST-0114470,2026-01-20,2565.91
CUST-0114470,2026-02-20,1490.37
CUST-0114474,2025-11-13,2603.1
CUST-0114474,2025-12-13,732.42
CUST-0114539,2026-02-02,2195.61
CUST-0114540,2026-02-25,983.62
CUST-0114555,2025-05-03,2171.29
CUST-0114555,2025-06-27,2039.03
CUST-0114565,2025-07-02,1590.52
CUST-0114576,2025-06-15,1896.51
CUST-0114576,2025-06-26,2316.15
CUST-0114576,2025-08-12,1517.22
CUST-0114576,2025-09-05,1964.25
CUST-0114576,2025-10-29,668.81
CUST-0114576,2026-01-11,1433.51
CUST-0114578,2025-06-26,1461.7
CUST-0114592,2026-01-26,1212.07
CUST-0114601,2025-05-30,1394.11
CUST-0114601,2025-06-30,970.88
CUST-0114601,2025-07-15,567.63
CUST-0114608,2026-01-03,1939.05
CUST-0114608,2026-02-18,1425.88
CUST-0114608,2026-02-19,2070.47
CUST-0114611,2025-06-24,1540.75
CUST-0114611,2025-07-20,1018.48
CUST-0114611,2025-09-02,2357.04
CUST-0114611,2025-09-26,1606.85
CUST-0114611,2025-12-02,1309.2
CUST-0114623,2025-04-12,1553.16
CUST-0114623,2025-05-31,834.52
CUST-0114623,2025-06-19,1631.06
CUST-0114623,2025-07-31,588.11
CUST-0114638,2025-06-15,1431.18
CUST-0114663,2025-05-07,2842.22
CUST-0114663,2025-05-19,832.21
CUST-0114663,2025-05-20,1378.85
CUST-0114663,2025-06-06,1113.5
CUST-0114663,2025-06-20,1833.52
CUST-0114663,2025-07-04,1510.14
CUST-0114674,2026-01-17,2046.56
CUST-0114674,2026-02-27,1210.47
CUST-0114678,2025-11-04,2613.96
CUST-0114678,2025-11-22,1970.79
CUST-0114678,2025-12-07,1937.24
CUST-0114678,2025-12-15,1349.99
CUST-0114697,2025-04-25,1293.47
CUST-0114697,2025-07-03,1191.78
CUST-0114699,2025-09-12,1597.98
CUST-0114699,2025-09-13,2107.53
CUST-0114699,2025-09-29,1490.54
CUST-0114699,2025-10-26,2285.24
CUST-0114727,2025-11-18,353.4
CUST-0114727,2025-11-21,2675.74
CUST-0114727,2025-12-17,1313.29
CUST-0114727,2025-12-30,2499.29
CUST-0114753,2025-09-21,1083.1
CUST-0114753,2025-11-13,1099.63
CUST-0114762,2026-02-06,2190.12
CUST-0114790,2026-02-05,1164.05
CUST-0114817,2025-04-08,911.68
CUST-0114817,2025-06-11,1902.55
CUST-0114817,2025-07-18,2116.11
CUST-0114834,2025-07-15,2068.8
CUST-0114834,2025-08-27,2320.38
CUST-0114834,2025-10-30,1470.48
CUST-0114834,2025-12-07,1591.1
CUST-0114834,2026-01-19,1385.72
CUST-0114849,2025-05-10,1754.96
CUST-0114849,2025-07-10,360.59
CUST-0114849,2025-08-14,2088.26
CUST-0114849,2025-08-28,150.0
CUST-0114912,2025-12-07,532.02
CUST-0114912,2026-01-26,1401.42
CUST-0114912,2026-02-01,1748.16
CUST-0114925,2025-06-25,2948.64
CUST-0114925,2025-07-22,2640.41
CUST-0114925,2025-08-15,1419.87
